ResourceID,geom,SITEID,SITENAME
03c5336f-1a33-43db-ac6a-2ababe7782e2,POINT (-87.209170989999961 30.409922547000065),ES00971,304 S. ALCANIZ STREET
45d9d379-e79a-4283-87cc-5bac3e514ff8,POINT (-87.209126259999948 30.409806156000059),ES00972,308 S. ALCANIZ STREET
cb4bcea4-33a0-4d4c-97e0-40ec6d8bc2e8,POINT (-87.209124518999943 30.409577894000051),ES00973,MOREKIN HOUSE
b5a17a2a-9ac4-4828-afe1-2aba001411ed,POINT (-87.20890346799996 30.408669442000075),ES00974,LEE HOUSE
19b43633-9c88-43e3-ba47-6d6117887984,POINT (-87.211314582999989 30.409287480000046),ES00975,COULSON HOUSE
19ed4328-3d73-4d86-8e34-d683548fc696,POINT (-87.210937554999987 30.409343966000051),ES00976,210 EAST CHURCH STREET
645b602a-2a0c-492e-8204-b5c1a7f76ddb,POINT (-87.211068567999973 30.409314049000045),ES00977,204 EAST CHURCH STREET
13eccd05-0cd6-4bcc-9ea1-0b718f00dd36,POINT (-87.210596966999958 30.40941637700007),ES00978,216 EAST CHURCH STREET
9117fff4-dcb0-454d-ad25-947cb86af7a1,POINT (-87.215518292999946 30.412643289000073),ES00980A,BRENT BUILDING
b48f2942-ae7f-4699-bc1f-593581d04cd0,POINT (-87.215462307999985 30.41252015200007),ES00980B,BLOUNT BUILDING
f1d406d7-ecc2-4d69-9a2e-9bb1f56119a1,POINT (-87.21507076499995 30.413363993000075),ES00983,CARY BUILDING
269aa867-dad7-43ea-a898-61cd7c14c657,POINT (-87.210762637999949 30.411917755000047),ES00986,CHRISTIE HOUSE
bab0bccc-8e74-497c-9498-df30cd4f603a,POINT (-87.211099518999958 30.410836630000063),ES00987,227 E INTENDENCIA ST
749835fb-6e22-4b5f-b6f8-04fd1c56c048,POINT (-87.208921024999938 30.411218998000038),ES00988,313 E. INTENDENCIA ST.
eca3dfc9-a122-45a6-8649-da1647e69ce5,POINT (-87.207360781999967 30.411464353000042),ES00990,411 E. INTENDENCIA ST.
9d681e49-ed84-497e-ba9d-eac6ce94b185,POINT (-87.211190446999979 30.409291300000064),ES00991,202 EAST CHURCH STREET
210d703b-a1ec-443d-8ed2-6abc12824db6,POINT (-87.210835384999939 30.409336925000048),ES00992,CHRIST CHURCH PARISH SCHOOL
bca402aa-82aa-42f6-894e-0c37db187eb3,POINT (-87.210691538999981 30.409368131000065),ES00993,COSGROVE RENTAL
ad92e979-43ba-4cdf-b23e-9e55dc015108,POINT (-87.210042865999981 30.412071444000048),ES00994,101 SOUTH ALCANIZ STREET
3fb81959-5df7-4aa4-98b8-a9dc69167495,POINT (-87.210011631999976 30.41197924100004),ES00995,103 S. ALCANIZ STREET
b01f8f92-0ff1-4a27-82d7-9500f345499d,POINT (-87.209990452999989 30.41186418500007),ES00996,109 S. ALCANIZ STREET
4ea64efa-2003-4acb-bacc-0423782a4623,POINT (-87.209982855999954 30.411747795000053),ES00997,113 S. ALCANIZ STREET
688908d8-fc0f-4d50-89c6-d64de7a47bc1,POINT (-87.209957519999989 30.411696329000051),ES00998,115 S ALCANIZ ST
861b0a09-9e05-4642-8ef1-9c2123b6b0cc,POINT (-87.209957518999943 30.411641622000047),ES00999,117 S ALCANIZ ST
0ad2085b-0ffe-4f28-b585-f31834498ac5,POINT (-87.209959934999972 30.411576143000048),ES01000,121 S ALCANIZ ST
acac8972-7885-4514-b30d-350b641ff07e,POINT (-87.209932899999956 30.411415262000048),ES01001,127 S. ALCANIZ STREET
118ff192-a775-4b02-bea0-b586ac0ac9a3,POINT (-87.209824727999944 30.411034484000027),ES01002,201 S ALCANIZ ST
c089c887-7d26-493d-a60b-f4227e6245c2,POINT (-87.209418620999941 30.410912417000077),ES01003,QUINA SOUTH HOUSE
b688fcbf-1091-46a1-be51-d44ce2435002,POINT (-87.209752919999971 30.410618646000046),ES01004,213 SOUTH ALCANIZ STREET
5af9a599-27b2-4d92-aa13-c411af4400a1,POINT (-87.209708147999947 30.410490235000054),ES01005,217 SOUTH ALCANIZ STREET
8c3823e3-aeb0-487f-9249-f8a2d0499e14,POINT (-87.210439571999984 30.409829580000064),ES01007,301 SOUTH ADAMS STREET
8fc44787-787a-4e3c-b1d8-c3b89b6455f5,POINT (-87.210395769999991 30.409741459000031),ES01008,305 SOUTH ADAMS STREET
f8f46288-4f7c-439c-8839-59d1c845ed75,POINT (-87.20596857299995 30.411669045000053),ES01009,202 S. EIGHTH AVENUE
582e2815-61a9-4b90-8bf2-75144ca6be88,POINT (-87.206281303999958 30.411331435000079),ES01010,213 S 8TH AVE
76dc4795-dd07-49a0-914d-756a572ba397,POINT (-87.205921512999964 30.411292665000076),ES01011,214 S. EIGHTH AVENUE
12ea1124-6271-40b2-b453-6146cbe09322,POINT (-87.206246682999961 30.41122210900005),ES01012,215 S. EIGHTH AVENUE
5a1004db-294e-46d9-9ec7-23390eba2c96,POINT (-87.206086250999988 30.410345767000024),ES01013,413 S. EIGHTH AVENUE
d31f8cea-aa0b-411b-95d9-3054dad29f14,POINT (-87.206168210999977 30.410122322000063),ES01014,415 S. EIGHTH AVENUE
d99c3732-b93f-4f0c-a407-d5744b42a5a2,POINT (-87.208219382999971 30.412306669000031),ES01015,109 S. FLORIDA BLANCA ST
b0866bf0-b1cf-42b0-959c-44157395053d,POINT (-87.208213484999987 30.41205870400006),ES01016,111 S. FLORIDA BLANCA ST
92c6531d-9749-4e21-a2b2-f1a35c7904d5,POINT (-87.207875700999978 30.411958225000035),ES01017,112 S. FLORIDA BLANCA ST
c8297698-a747-4f3e-815d-ab256f96376a,POINT (-87.208129163999956 30.411947444000077),ES01018,115 S. FLORIDA BLANCA ST
fd0bd05a-bcf0-447b-9979-8f253886706f,POINT (-87.207653756999946 30.411195965000047),ES01019,206 S. FLORIDA BLANCA ST
be89eb66-cc17-4406-828f-047933bdf6ae,POINT (-87.207628421999971 30.411103762000039),ES01020,208 S. FLORIDA BLANCA ST
0f0499db-8968-4cf7-ba33-d4082f28f1eb,POINT (-87.207946767999942 30.411040181000033),ES01021,"RULE, MARY TURNER COTTAGE"
ab9c0c2a-e83c-4f6f-8ea1-551c49ea1b3a,POINT (-87.207923173999973 30.410892063000063),ES01022,213 S. FLORIDA BLANCA STREET
27d6d600-3e96-4f28-9d9b-ca3c0c340c28,POINT (-87.207607284999938 30.410872333000043),ES01023,216 S. FLORIDA BLANCA STREET
63baae8c-e036-4f4e-b050-6985739a9846,POINT (-87.207513322999944 30.410029337000026),ES01024,310 S. FLORIDA BLANCA STREET
9dbfd499-568e-496c-a817-f296e4d23b9b,POINT (-87.207411307999962 30.409850012000049),ES01025,"AXELSON, BIRGER HOUSE"
e55ab37c-5cc0-441f-a9d2-2cafd1f3d5e1,POINT (-87.207321132999937 30.409686590000035),ES01026,"AXELSON, GUSTAVE HOUSE"
6de5885b-ea46-437f-90da-9de537bd4a41,POINT (-87.207476607999979 30.408980568000061),ES01027,411 S. FLORIDA BLANCA ST.
e0111dca-8335-44bc-a9b4-6878735f8561,POINT (-87.207444385999963 30.408701703000077),ES01028,415 S. FLORIDA BLANCA ST.
ca6ea101-a119-4ba8-97a0-3a443191131f,POINT (-87.215272048999964 30.41120509700005),ES01029,101 S PALAFOX ST
520e0673-f4ed-4869-93c5-fc833ec682d9,POINT (-87.214763906999963 30.412779428000078),ES01054,9-13 E GARDEN ST
59e1bbbb-493d-41ed-9c40-3bb4895b41b7,POINT (-87.215317185999936 30.411679032000052),ES01055,33-35 PALAFOX PLACE
56c58e2c-d161-4e97-b178-1045f2575dac,POINT (-87.215271520999977 30.411514815000032),ES01056,37-41 PALAFOX PLACE
828d42dd-198c-434c-a0b2-7f71d0a95bd0,POINT (-87.214962335999985 30.410179009000046),ES01057,201-205 PALFOX PLACE
b87834ec-93e0-4e74-b668-c8481e0e681e,POINT (-87.214524864999987 30.409902380000062),ES01058,210-214 PALAFOX PLACE
39b43d53-1185-4b36-b31c-42b3487d3838,POINT (-87.215085630999965 30.413515279000023),ES01059,14 N PALAFOX STREET
a0e84cc7-1490-438e-a47b-ff448e411f71,POINT (-87.215253872999938 30.413846536000051),ES01060,22-28 N PALAFOX STREET
f5e50d5a-d232-48a9-aab6-0585f8c875b4,POINT (-87.215202982999983 30.414017075000061),ES01061,30-34 N PALAFOX STREET
0fdcf4cf-471a-436b-9e6c-03aaf788bb2e,POINT (-87.216140787999962 30.414539858000069),ES01062,107-111 N PALAFOX STREET
3a58a290-6946-4659-b045-875df65d0a78,POINT (-87.216174554999952 30.414685690000056),ES01063,113-119 N PALAFOX STREET
828a8bfb-5423-4ac7-8561-e49a8581c309,POINT (-87.215535082999963 30.414978577000056),ES01064,NOBLES BUILDING
221f8557-0181-4de1-a2e4-ced283e9103e,POINT (-87.215094527999952 30.410863366000058),ES01065,113 S PALAFOX STREET
ff5f7887-d488-4e4a-8326-758cab0d3e28,POINT (-87.214659615999949 30.408940469000072),ES01066,307-313 S PALAFOX STREET
7f8359ee-384a-4250-b4c9-6dc6ddd08a55,POINT (-87.214524728999947 30.408362290000071),ES01067,331 S PALAFOX ST
0301298a-f4bd-431e-9119-e8c314500dbc,POINT (-87.217752805999964 30.416051115000073),ES01071,227 N BAYLEN STREET
f97c71a7-2d7c-42f6-9ce9-221a235a4e7c,POINT (-87.217798497999979 30.416209743000024),ES01072,231 N BAYLEN STREET
af6cfb23-d6d4-434e-83e0-0f616f63f669,POINT (-87.216363629999989 30.409914357000048),ES01074,201 & 203 S BAYLEN ST
631ac185-72a4-40db-9787-15b6ee31f0f3,POINT (-87.216313250999974 30.409833762000062),ES01075,205 S BAYLEN STREET
3fdfdfe4-e408-454d-a44e-7625741e3904,POINT (-87.216283708999981 30.409709348000035),ES01076,209 & 211 S BAYLEN ST
5505f0ee-1f82-4380-b883-1b34556ae762,POINT (-87.215674201999946 30.408416727000031),ES01077,314 S BAYLEN STREET
3f3431dd-5a95-4e1f-be56-961563489cf3,POINT (-87.216712248999954 30.414294012000028),ES01087,24 W CHASE STREET
1efce7a6-f569-4a69-98c8-ec9d4e52860b,POINT (-87.21472602099999 30.413326830000074),ES01088,18 E GARDEN STREET
c947ca7b-5333-4029-a87e-c13f0d23f85b,POINT (-87.214215552999974 30.413403329000062),ES01089,36 E GARDEN STREET
1a7b484c-8d2a-4fa4-bab8-20aa1ae9e3fa,POINT (-87.214112711999974 30.413427528000057),ES01090,42 E GARDEN STREET
ea30f387-f8dd-4923-b9c9-169071268366,POINT (-87.213344350999989 30.413006771000028),ES01091,101-105 E GARDEN STREET
cad677df-69dd-462e-946c-107fa9435c7f,POINT (-87.213149834999967 30.41304941900006),ES01092,107-111 E GARDEN STREET
2d92f7af-598c-41a5-bcaa-3c82f947ec17,POINT (-87.212947240999938 30.413093053000068),ES01093,193-197 E GARDEN STREET
ec37ab11-56fc-4745-9eaf-8b388a5903d2,POINT (-87.210529837999957 30.413435820000075),ES01096,241-243 E GARDEN STREET
a5027ac7-3b99-4cf2-a337-ea6c1d693c44,POINT (-87.216068007999979 30.412541339000029),ES01097,19-23 W GARDEN STREET
fbdc0ef7-dc7e-42b3-b573-dbde86032b88,POINT (-87.21632098799995 30.412514214000055),ES01098,25-29 W GARDEN STREET
c28067b1-84ec-4261-abb1-fd180ad1916b,POINT (-87.216510127999982 30.412471122000056),ES01099,31-35 W GARDEN STREET
d631ef97-c6d9-4edc-9f6f-fec93eee2571,POINT (-87.218078497999954 30.415258442000038),ES01109,112 W GREGORY STREET
0241d175-6cda-400b-8459-78b7a4ed3461,POINT (-87.218685345999972 30.415224503000047),ES01110,124 W GREGORY STREET
e2109354-cd3b-45b3-91c6-e1ca49c6cdb3,POINT (-87.21328370599997 30.40930495300006),ES01111,101-105 E GOVERNMENT ST
148e4161-6efc-43d0-86b8-53b709e91b77,POINT (-87.21310540799999 30.409673400000031),ES01112,112-118 EAST GOVERNMENT STREET
fdf5c6a6-5f87-4072-a789-766a69d3524e,POINT (-87.212969960999942 30.409385994000047),ES01113,117-119 EAST GOVERNMENT STREET
42d0e0c0-e533-4470-affa-11c39e29cef9,POINT (-87.21301062699996 30.409688311000025),ES01114,120-124 EAST GOVERNMENT STREET
ece7fd86-a36a-45e4-9de0-418a991f1a10,POINT (-87.21284437199995 30.40943081000006),ES01115,121 EAST GOVERNMENT STREET
f107dde3-e2dd-426f-855d-5a942ed33838,POINT (-87.212731557999973 30.409450587000038),ES01116,123-25 EAST GOVERNMENT STREET
713eee6d-3306-48c4-9282-94ce77023bcd,POINT (-87.212887190999936 30.409710605000043),ES01117,126-130 EAST GOVERNMENT STREET
fa4fc232-5558-48a4-a2c5-4228fc8050a4,POINT (-87.212456611999983 30.409506237000073),ES01118,127-29 EAST GOVERNMENT STREET
d6b5905c-291d-46a9-b267-903b644818f0,POINT (-87.212335389999964 30.409531044000062),ES01119,139 EAST GOVERNMENT STREET
4946cdae-200a-474f-abad-98c4bb623b6e,POINT (-87.212263055999983 30.409807905000036),ES01120,140-48 EAST GOVERNMENT STREET
dd6ac284-947e-4b50-9563-f6d01f40269a,POINT (-87.211725590999947 30.409881262000056),ES01121,200 EAST GOVERNMENT STREET
e191fec4-edff-4459-848e-bf2e7f70b8c8,POINT (-87.211506454999949 30.409969453000031),ES01122,PFEIFFER HOUSE
1db638c6-fefc-46c4-a40c-1398e5e9e0c4,POINT (-87.211399879999988 30.409975162000023),ES01123,212 E GOVERNMENT ST
90840689-95b4-4927-818f-d0b51b8f1d2e,POINT (-87.210895394999966 30.409736620000047),ES01124,221 EAST GOVERNMENT STREET
55ed43e9-88e9-44b3-b264-44cf1e242839,POINT (-87.211025741999947 30.410014157000035),ES01125,M L ROCH HOUSE
9885a1d2-d34a-4d21-b6fb-55a2758a8562,POINT (-87.210795441999949 30.40975462800003),ES01126,223 EAST GOVERNMENT STREET
4c4b705a-7d1f-4359-a875-e345b8092b67,POINT (-87.210795573999974 30.410222958000077),ES01127,BAPTIST PARSONAGE/VIDAL HOUSE
4917a2ba-17ae-4b64-928a-25439f3aeafa,POINT (-87.210237455999959 30.410156468000025),ES01128,MORENO/ANDERSON HOUSE
b6ed681e-439e-4472-ac15-ad5b9eceda26,POINT (-87.210070951999967 30.410201005000033),ES01129,MCCLELLAN HOUSE
446ea297-ea44-4897-8495-ec4501ef9dc8,POINT (-87.209893072999989 30.410227211000063),ES01130,DIONICIS REACHE HOUSE
c8516bf5-f75e-4dd9-bfb1-81c3c913d09d,POINT (-87.209239610999987 30.410331972000051),ES01131,HANNAH HOUSE
b8089d1c-e3ae-4a33-8378-cc15b6f5b9c4,POINT (-87.208810158999938 30.410098043000062),ES01132,411 E. GOVERNMENT STREET
66a9cb09-b508-4f4c-b697-e36112a8f17a,POINT (-87.208616591999942 30.410135559000025),ES01133,"BARRIOS, SEBASTIAN HOUSE"
a490656d-b0ba-440e-9dc6-9c1c16642644,POINT (-87.208339464999938 30.41018198200004),ES01134,425 E. GOVERNMENT STREET
6b65da54-ed6b-425a-87c7-466e770019bd,POINT (-87.214989820999961 30.409096558000044),ES01135,11-15 W GOVERNMENT ST
8f43992f-400f-4e43-9714-269dc3ddc6f2,POINT (-87.215247747999967 30.409035200000062),ES01136,17-19 W GOVERNMENT ST
91d31905-71df-4e7e-ac2c-12123bfc61f2,POINT (-87.215590564999957 30.409280779000028),ES01137,20-22 W GOVERNMENT ST
a6f93878-1b57-4dd9-af9f-a9308a7abaaa,POINT (-87.217482762999964 30.40893273000006),ES01139,134 W GOVERNMENT ST
e7f98c74-72dc-4da6-9b9c-812d65b9128f,POINT (-87.214082609999934 30.410350606000065),ES01140,JEFFERSON BLDG
d6574079-2308-45c3-8fa0-7e7deb157500,POINT (-87.211875168999939 30.410751770000047),ES01142,205 E. INTENDENCIA STREET
98bf6a6a-fb5d-4c17-a2fd-fd66557a9595,POINT (-87.209067496999978 30.411190580000039),ES01143,ROSIQUE HOUSE
7bdcaaec-2797-4cb4-969a-4c88a46f1f99,POINT (-87.208682243999988 30.411556910000058),ES01144,PAUL BLAKE HOUSE
f43bdf1a-c686-49e7-b1d2-5171b53fd40a,POINT (-87.217370678999941 30.409726976000059),ES01146,127 W INTENDENCIA ST
179871e0-adc2-4ac9-9e43-193bdf4aae80,POINT (-87.217500470999937 30.409693129000061),ES01147,131 W INTENDENCIA ST
4a639c4d-e828-4e3c-8f3f-29a2144ccea4,POINT (-87.217639599999984 30.409707876000027),ES01148,133 W INTENDENCIA ST
45972601-8e51-4f2e-8b1f-94edfd4ce60d,POINT (-87.217891544999986 30.409647239000037),ES01149,141 W INTENDENCIA ST
45524553-7bc8-4c76-bb04-8435c7b7a593,POINT (-87.213113840999938 30.408690859000046),ES01150A,COMANDENCIA STREET SITE
a0f5615c-7524-46db-b696-4dbf3cede279,POINT (-87.213930771999969 30.410388545000046),ES01151,205-207 S JEFFERSON ST
981fe740-514c-4c58-81a7-1db52396fc24,POINT (-87.213168460999952 30.408069588000046),ES01152,COURT OF RECORDS BUILDING
b6b5d392-ab2e-4424-8b3a-eee25254adea,POINT (-87.213413023999976 30.407977259000063),ES01153,407 SOUTH JEFFERSON
ec852039-907d-4751-97fb-b80e7642f280,POINT (-87.21518133699999 30.412692348000064),ES01159,MASONIC TEMPLE
f551a250-268c-4be5-99bc-9314bb45fd0c,POINT (-87.21517116299998 30.412619264000057),ES01160,4 1/2 PALAFOX PLACE
2fec965b-4550-420b-b653-c97fe8b84dbc,POINT (-87.215149921999966 30.412566868000056),ES01161,6-8 PALAFOX PLACE
b2030ea6-c3f3-4dad-862d-740edd53c4b6,POINT (-87.215140638999969 30.412453481000057),ES01162,10-12 PALAFOX PLACE
0dc7bb32-f995-4ddd-b5a5-b2c0e3639bbe,POINT (-87.215109156999972 30.412372249000043),ES01163,14 PALAFOX PLACE
815f26d4-8c25-4697-9a9e-6fedbe5fa59b,POINT (-87.215087936999964 30.412279198000078),ES01164,16-18 PALAFOX PLACE
7e77106d-c396-44d4-b8f8-ed47b7e7899c,POINT (-87.215048881999962 30.412140276000059),ES01165,KEYSER BUILDING
35d249d8-ae40-48e7-b74d-2a80f17c84fc,POINT (-87.21501576899999 30.411979766000059),ES01166,24-28 PALAFOX PLACE
e7db55d4-5f66-4128-a312-64f38af8ccc0,POINT (-87.215183078999985 30.413953921000029),ES01167,28 1/2-38 PALAFOX PLACE
18e956a3-917e-4053-960f-85bf562e94ed,POINT (-87.215429362999942 30.411876315000029),ES01168,29-31 S PALAFOX STREET
2d78e51f-8079-41d8-8d11-8fd15c02e2f2,POINT (-87.214904831999945 30.411303599000064),ES01169,BROSNAHAM BUILDING
e98f2253-f281-425c-aa3f-35746e1d50d1,POINT (-87.214785139999947 30.410918394000078),ES01170,112-114 PALAFOX PLACE
289b12c8-39f5-4528-9b9e-f45c065ba092,POINT (-87.214777542999968 30.410841036000079),ES01171,116 PALAFOX PLACE
39232045-83b7-40e6-b43e-ac730a980544,POINT (-87.214970823999977 30.410075540000037),ES01172,207 PALAFOX PLACE
186f3cbb-7503-47b5-80ca-911c72dc173f,POINT (-87.215108799999939 30.413598443000069),ES01173,16 N PALAFOX ST
320fa04f-0a01-4fef-8fc3-5f11b3d3a1bf,POINT (-87.215008909999938 30.410454285000071),ES01174,123-127 PALAFOX PLACE
8a07223a-ad36-45f6-92f4-52ec24e3f903,POINT (-87.21524627499997 30.413671081000075),ES01175,REX THEATER
715b3503-a730-4f7f-bf31-488fc76a4d52,POINT (-87.21607813899999 30.413871404000076),ES01176,ST MICHAEL'S RECTORY
1e1b7815-82cb-413e-af47-72dce21442a0,POINT (-87.216093165999951 30.414043020000065),ES01177,ST MICHAEL'S CHURCH
b586c35d-ba08-41d7-a2ab-94dd4701736c,POINT (-87.215321306999954 30.414164743000072),ES01178,RHODES BUILDING
3f49909e-80ce-4e33-8cbf-69994c02e496,POINT (-87.216098174999956 30.414374855000062),ES01180,101-105 N PALAFOX STREET
86dde3e9-2cb2-4b9a-aba7-25dd6eb74b94,POINT (-87.214810845999978 30.411044865000065),ES01181,108-110 PALAFOX PLACE
a3849b32-1c4d-4971-9a84-bdf7e577d479,POINT (-87.215129555999965 30.410946951000028),ES01182,111 S PALAFOX STREET
ec6ff919-1375-4b97-8b30-b3365661b9e8,POINT (-87.215573984999935 30.415138436000063),ES01183,184-188 N PALAFOX ST
5cde0f8d-0aba-4d10-a638-34cbee53d7da,POINT (-87.21559849199997 30.415271868000048),ES01184,BASS BUILDING
162e48bd-1e97-4163-bd99-ad0c36addb48,POINT (-87.216679491999969 30.415820273000065),ES01185,209-215 N PALAFOX ST
1f515c78-c864-4b17-a832-8f66585289fa,POINT (-87.216704045999961 30.416188566000073),ES01186,221 N PALAFOX ST
b57f61bd-c5a7-4b0f-b0f8-07ca79821195,POINT (-87.21670409099994 30.416390845000024),ES01187,223 N PALAFOX ST
8f3a6574-1c46-477f-91da-818a04da0874,POINT (-87.215787338999974 30.416290901000025),ES01188,278 N PALAFOX ST
92ec8a81-f3f7-4116-af22-ad2a5a168766,POINT (-87.215845401999957 30.416394577000062),ES01189,284 N PALAFOX ST
9bdb54e5-1d08-4cb5-b4f1-252bd748f6e9,POINT (-87.215845910999974 30.416470906000029),ES01190,286 N PALAFOX ST
233dbbd8-a795-4c6e-bf25-3cb745dce44d,POINT (-87.214847062999979 30.411140429000056),ES01191,RENSHAW BLDG
b4acf284-d701-45a7-bb91-99f273b0c824,POINT (-87.214580670999965 30.408744756000033),ES01192,313-315 S PALAFOX ST
baea9ab8-258c-43f1-a6c9-e276b7fd16bb,POINT (-87.214607026999943 30.408627353000043),ES01193,319-323 S PALAFOX ST
f62b1c9f-882c-4b1f-b68e-d6393696fc87,POINT (-87.214573920999953 30.408504337000068),ES01194,327-329 S PALAFOX ST
70d75467-df18-4585-af60-b8b36865f759,POINT (-87.214044974999979 30.40808409300007),ES01195,PEADEN'S OFFICE SUPPLY
6e368fb1-39d0-4074-ae32-da538883c877,POINT (-87.214449781999974 30.408086901000047),ES01196,401 SOUTH PALFOX STREET
a1b705c7-5992-4ca8-9218-7fb8a809fa03,POINT (-87.214023794999946 30.407861451000031),ES01197,PENKO RESTUARANT SUPPLY COMPANY
8757a30a-b5b4-4fdf-bcb0-778dc04f7e5f,POINT (-87.214420519999976 30.407952364000039),ES01198,405-15 SOUTH PALAFOX STREET
d8d819bd-4f9e-4ced-ab1a-458f333c19ad,POINT (-87.214389111999935 30.407799440000076),ES01199,407-411 S PALAFOX ST
12c7e421-0e8f-445f-811b-0660c1e0e8d6,POINT (-87.214369629999965 30.407728648000045),ES01200,413-415 S PALAFOX ST
acbc705b-aede-4e31-8710-1dbcbc4e426e,POINT (-87.215959292999969 30.411102586000027),ES01215,21-211/2 W ROMANA ST
0b87a94c-a636-4734-9ff7-2bb6bebf0ebc,POINT (-87.216084798999987 30.41108222500003),ES01216,25-27 W ROMANA ST
d4fb1ec9-07bc-40ff-b36a-43708b8ea752,POINT (-87.218700006999939 30.415502076000053),ES01224,214 N SPRING ST
c8437ff1-b313-464d-9c52-966f426ea147,POINT (-87.218726660999948 30.415606940000032),ES01225,216 N SPRING ST
1e695509-26b0-40d6-bd86-0565902224bd,POINT (-87.218755182999985 30.415726312000061),ES01226,GEORGE SLOCUMB HOUSE
c6ad09ce-2703-4f0b-9cd0-66d07cfb3210,POINT (-87.218770463999988 30.415866350000044),ES01227,222 N SPRING ST
a64b2352-87b2-4103-a0e1-263d6a4f5745,POINT (-87.218801828999972 30.416035126000054),ES01228,226 N SPRING ST
1d57933d-64b7-4427-8daf-af2c8e682c96,POINT (-87.211404473999949 30.408579649000046),ES01233,MUSEUM OF COMMERCE
e33b5a63-05ea-4e2d-aab7-c065203994cb,POINT (-87.212116815999991 30.411145342000054),ES01235,FARRIER BUILDING
59d0ef14-9e92-4127-a2a6-5dcab9fe3339,POINT (-87.211946956999952 30.410419839000042),ES01236,216 SOUTH TARRAGONA STREET
d111fdd2-8cbb-4a06-86bc-97ae987f2284,POINT (-87.211932597999976 30.410080780000044),ES01237,222 SOUTH TARRAGONA STREET
4121517c-61ac-498b-b378-8f8610c52361,POINT (-87.211743583999976 30.409357354000065),ES01238,310 SOUTH TARRAGONA STREET
51bfa00d-91cb-40c9-a759-1fc4e5f44733,POINT (-87.215267453999957 30.416659383000024),ES01239,HUTCHINSON HOUSE
0fa3f3b8-5b3d-4ff8-8d9a-5f1425c2374f,POINT (-87.215116228999989 30.416708178000079),ES01240,BRYAN PHARMACY
bd322e99-5ebb-4a23-9c3f-4a68a3a6aaa8,POINT (-87.214909104999947 30.416743793000023),ES01241,31 E WRIGHT ST
18456a44-9520-42d0-a055-88f683ce027a,POINT (-87.218333842999982 30.416392345000077),ES01245,114 W WRIGHT ST
04775603-a09a-470c-afc5-a7345c58e27c,POINT (-87.218488201999946 30.416108489000067),ES01246,117 W WRIGHT ST
10289bcb-918a-48b5-a375-004b6ed3c38a,POINT (-87.218127202999938 30.416417322000029),ES01251,106 W WRIGHT ST
8d3101fc-951c-4488-b6a1-ced74f46e4e7,POINT (-87.21832933799999 30.41613075600003),ES01252,115 W WRIGHT ST
41a9ea86-667e-4954-bde8-39d763ca5724,POINT (-87.213859963999937 30.408163033000051),ES01254,9 1/2-11 EAST ZARAGOZA STREET
a18feec7-f8bb-4ac6-acf6-a51b7e45246e,POINT (-87.213506115999962 30.408225738000056),ES01255,KENNEDY BUILDING
456932f6-b2fa-4086-b262-1de273eb8ef4,POINT (-87.214959420999946 30.408263111000053),ES01256,16 W ZARAGOZA ST
a960f958-12c9-4899-b4c7-3be7bca60155,POINT (-87.212753741999961 30.408329357000071),ES01257,THE ARBONA BUILDING
8cbecda2-ff5d-4e2d-9854-b04ee5702ec7,POINT (-87.213049208999962 30.408253588000036),ES01258,123-27 EAST ZARAGOZA STREET
8dd25f1f-0e0f-4e19-9b5d-9bc4cb43d294,POINT (-87.211602284999969 30.408879416000048),ES01259,MUSEUM OF INDUSTRY
